direction,opcode,size,entry_addr,handler_addr,handler_name,handler_source,name,name_src
SERVER,213,9,0x01454780,0x001de650,FUN_001de650,BINDER,UNKNOWN_213,KNOWN
SERVER,214,-1,0x01454740,0x00148140,jag::PacketHandlers::MessageQuickchatPlayerGroup,BINDER,MESSAGE_QUICKCHAT_PLAYER_GROUP,KNOWN
SERVER,215,28,0x01472160,0x000f18e0,jag::PacketHandlers::MapProjanimAlt,BINDER,MAP_PROJANIM_ALT,KNOWN
SERVER,216,1,0x01471660,0x000ee3e0,FUN_000ee3e0,BINDER,UNKNOWN_216,KNOWN
SERVER,217,6,0x01454700,0x000f04f0,jag::PacketHandlers::SoundMixbussSetlevel,BINDER,SOUND_MIXBUSS_SETLEVEL,KNOWN
SERVER,218,3,0x014546c0,0x001e2080,jag::PacketHandlers::PointlightExtendBelow,BINDER,UNKNOWN_218,KNOWN
SERVER,219,2,0x01454680,0x000ead00,jag::PacketHandlers::VorbisPreloadSoundGroup,BINDER,VORBIS_PRELOAD_SOUND_GROUP,KNOWN
SERVER,220,6,0x01471960,0x000fa300,jag::PacketHandlers::TelemetryGridAddColumn,BINDER,UNKNOWN_220,KNOWN
SERVER,221,2,0x01470aa0,0x001875a0,jag::PacketHandlers::Cutscene2dPlay,BINDER,CUTSCENE2D_PLAY,KNOWN
SERVER,222,-2,0x01454640,0x001e0e40,jag::PacketHandlers::DbfilterDebug,BINDER,DBFILTER_DEBUG,KNOWN
SERVER,223,3,0x014719a0,0x00117710,jag::PacketHandlers::TelemetryGridMoveRow,BINDER,UNKNOWN_223,KNOWN
SERVER,224,3,0x014719e0,0x000ed8d0,jag::PacketHandlers::TelemetryGridSetRowPinned,BINDER,UNKNOWN_224,KNOWN
SERVER,225,0,0x014714a0,0x000f7f00,FUN_000f7f00,BINDER,UNKNOWN_225,KNOWN
SERVER,226,-2,0x01454600,0x0019a460,FUN_0019a460,BINDER,UNKNOWN_226,KNOWN
SERVER,227,0,0x014545c0,0x001c3230,jag::PacketHandlers::MiscNew945,BINDER,MISC_NEW_945,KNOWN
SERVER,228,0,0x01454580,0x000f0060,FUN_000f0060,BINDER,UNKNOWN_228,KNOWN
SERVER,229,4,0x01454540,0x00188a80,jag::PacketHandlers::JcoinsUpdate,BINDER,JCOINS_UPDATE,KNOWN
CLIENT,0,0,0x01685540,0x00137fd0,jag::ConnectionManager::ProcessConnections,BINDER,NO_TIMEOUT,KNOWN
CLIENT,1,9,0x01685530,0x00163500,jag::game::DoOpLoc5,BINDER,OPLOC5,KNOWN
CLIENT,2,6,0x01685520,0x00182fb0,jag::ClientProt::SendEventMouseClick,BINDER,EVENT_MOUSE_CLICK,KNOWN
CLIENT,3,0,0x01685510,0x002d7e80,jag::opcode::SendAbortPDialog,BINDER,ABORT_P_DIALOG,KNOWN
CLIENT,4,-1,0x01685500,0x00175540,jag::ClientProt::GetEventMouseMoveProtDescriptor,BINDER,EVENT_MOUSE_MOVE,KNOWN
CLIENT,5,-2,0x016854f0,0x003c99f0,jag::ClientProt::SendMoveGame,BINDER,UNKNOWN_5,KNOWN
CLIENT,6,-1,0x016854e0,0x003fb050,jag::opcode::FUN_003fb050,BINDER,UNKNOWN_6,KNOWN
CLIENT,7,1,0x016854d0,0x002d7f60,jag::opcode::SendBugReport,BINDER,BUG_REPORT,KNOWN
CLIENT,8,22,0x016854c0,0x003f11f0,jag::InterfaceManager::SendIfButtonTargetMenu,BINDER,UNKNOWN_8,KNOWN
CLIENT,9,17,0x016854b0,0x001634b0,jag::game::DoOpSelectLoc,BINDER,UNKNOWN_9,KNOWN
CLIENT,10,8,0x016854a0,0x0141e4e0,PTR_DAT_0141e4e0->jag::InterfaceManager::IfButtonXInner,CS2_TABLE,UNKNOWN_10,KNOWN
CLIENT,11,-1,0x01685490,0x003e8d20,jag::opcode::FUN_003e8d20,BINDER,UNKNOWN_11,KNOWN
CLIENT,12,4,0x01685480,0x001a1700,jag::ClientProt::FlushPerTick,BINDER,EVENT_CAMERA_POSITION,KNOWN
CLIENT,13,9,0x01685470,0x0141e550,0x141e550->?,CS2_TABLE,IF_BUTTON5,KNOWN
CLIENT,14,-1,0x01685460,0x002e7920,FUN_002e7920,BINDER,UNKNOWN_14,KNOWN
CLIENT,15,18,0x01685450,0x00155af0,FUN_00155af0,BINDER,IF_BUTTONT,KNOWN
CLIENT,16,7,0x01685440,0x00182de0,jag::ClientProt::SendNativeMouseClick,BINDER,SEND_NATIVE_MOUSE_CLICK,KNOWN
CLIENT,17,9,0x01685430,0x0141e560,0x141e560->?,CS2_TABLE,IF_BUTTON7,KNOWN
CLIENT,18,9,0x01685420,0x0141e538,0x141e538->?,CS2_TABLE,IF_BUTTON2,KNOWN
CLIENT,19,12,0x01685410,0x00162150,FUN_00162150,BINDER,UNKNOWN_19,KNOWN
CLIENT,20,8,0x01685400,0x0141e4f0,0x141e4f0->?,CS2_TABLE,UNKNOWN_20,KNOWN
CLIENT,21,2,0x016853f0,0x002d7c20,jag::opcode::FUN_002d7c20,BINDER,MESSAGE_FILTER,KNOWN
CLIENT,22,-1,0x016853e0,,UNBOUND,UNBOUND,UNKNOWN_22,KNOWN
CLIENT,23,-1,0x016853d0,0x003e75e0,jag::opcode::FUN_003e75e0,BINDER,UNKNOWN_23,KNOWN
CLIENT,24,8,0x016853c0,0x0141e528,0x141e528->?,CS2_TABLE,UNKNOWN_24,KNOWN
CLIENT,25,18,0x016853b0,0x00252eb0,jag::InterfaceManager::SendIfButtonD,BINDER,IF_DRAG,KNOWN
CLIENT,26,3,0x016853a0,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER7,KNOWN
CLIENT,27,-1,0x01685390,0x002db470,jag::opcode::activechatphrase_sendprivate,BINDER,UNKNOWN_27,KNOWN
CLIENT,28,8,0x01685380,0x003c9e80,FUN_003c9e80,BINDER,OPOBJ1,KNOWN
CLIENT,29,12,0x01685370,0x00162830,FUN_00162830,BINDER,UNKNOWN_29,KNOWN
CLIENT,30,4,0x01685360,0x00239880,FUN_00239880,BINDER,UNKNOWN_30,KNOWN
CLIENT,31,-2,0x01685350,0x002d7280,jag::opcode::FUN_002d7280,BINDER,UNKNOWN_31,KNOWN
CLIENT,32,-1,0x01685340,0x0031fe70,jag::ClientProt::SendIgnorelistAdd,BINDER,IGNORELIST_ADD,KNOWN
CLIENT,33,9,0x01685330,0x00163540,jag::game::DoOpLoc3,BINDER,OPLOC3,KNOWN
CLIENT,34,8,0x01685320,0x0141e4e8,0x141e4e8->?,CS2_TABLE,UNKNOWN_34,KNOWN
CLIENT,35,-1,0x01685310,0x00314560,jag::ClientProt::SendMessagePublicWithEffects,BINDER,MESSAGE_PUBLIC,KNOWN
CLIENT,36,-1,0x01685300,0x003e75e0,jag::opcode::FUN_003e75e0,BINDER,UNKNOWN_36,KNOWN
CLIENT,37,11,0x016852f0,0x00162830,FUN_00162830,BINDER,UNKNOWN_37,KNOWN
CLIENT,38,-1,0x016852e0,0x003c8010,jag::ClientProt::SendFriendlistAdd,BINDER,FRIENDLIST_ADD,KNOWN
CLIENT,39,3,0x016852d0,0x00162ff0,jag::game::DoOpNpc3,BINDER,OPNPC3,KNOWN
CLIENT,40,7,0x016852c0,0x003c9e80,FUN_003c9e80,BINDER,UNKNOWN_40,KNOWN
CLIENT,41,9,0x016852b0,0x00163580,jag::game::DoOpLoc1,BINDER,OPLOC1,KNOWN
CLIENT,42,7,0x016852a0,0x003c9e80,FUN_003c9e80,BINDER,UNKNOWN_42,KNOWN
CLIENT,43,8,0x01685290,0x003c9e80,FUN_003c9e80,BINDER,OPOBJ4,KNOWN
CLIENT,44,-1,0x01685280,0x003e7320,jag::opcode::FUN_003e7320,BINDER,UNKNOWN_44,KNOWN
CLIENT,45,8,0x01685270,0x003c9e80,FUN_003c9e80,BINDER,OPOBJ5,KNOWN
CLIENT,46,7,0x01685260,0x003c9e80,FUN_003c9e80,BINDER,UNKNOWN_46,KNOWN
CLIENT,47,13,0x01685250,0x00162150,FUN_00162150,BINDER,OPTILET,KNOWN
CLIENT,48,6,0x01685240,0x001a1530,jag::ClientProt::SendDisplayInfo,BINDER,WINDOW_STATUS,KNOWN
CLIENT,49,17,0x01685230,0x00137a60,FUN_00137a60,BINDER,OPOBJT,KNOWN
CLIENT,50,-1,0x01685220,0x002db960,jag::opcode::activechatphrase_send,BINDER,UNKNOWN_50,KNOWN
CLIENT,51,-2,0x01685210,0x002df0b0,jag::opcode::FUN_002df0b0,BINDER,UNKNOWN_51,KNOWN
CLIENT,52,9,0x01685200,0x0141e568,0x141e568->?,CS2_TABLE,IF_BUTTON8,KNOWN
CLIENT,53,3,0x016851f0,0x00162fd0,jag::game::DoOpNpc4,BINDER,OPNPC4,KNOWN
CLIENT,54,3,0x016851e0,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER10,KNOWN
CLIENT,55,9,0x016851d0,0x0141e530,0x141e530->?,CS2_TABLE,IF_BUTTON1,KNOWN
CLIENT,56,11,0x016851c0,0x00162f60,FUN_00162f60,BINDER,UNKNOWN_56,KNOWN
CLIENT,57,12,0x016851b0,0x00162f60,FUN_00162f60,BINDER,OPNPCT,KNOWN
CLIENT,58,4,0x016851a0,,UNBOUND,UNBOUND,UNKNOWN_58,KNOWN
CLIENT,59,3,0x01685190,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER5,KNOWN
CLIENT,60,3,0x01685180,0x00163030,jag::game::DoOpNpc1,BINDER,OPNPC1,KNOWN
CLIENT,61,4,0x01685170,,UNBOUND,UNBOUND,UNKNOWN_61,KNOWN
CLIENT,62,-1,0x01685160,0x003c1990,FUN_003c1990,BINDER,UNKNOWN_62,KNOWN
CLIENT,63,-1,0x01685150,0x003c1de0,jag::ClientProt::SendFriendlistDel,BINDER,FRIENDLIST_DEL,KNOWN
CLIENT,64,8,0x01685140,0x003c9e80,FUN_003c9e80,BINDER,OPOBJ2,KNOWN
CLIENT,65,3,0x01685130,0x00162f90,jag::game::DoOpNpc6,BINDER,OPNPC6,KNOWN
CLIENT,66,18,0x01685120,0x001624f0,FUN_001624f0,BINDER,MOVE_MINIMAPCLICK,KNOWN
CLIENT,67,0,0x01685110,0x00248a70,jag::ClientProt::SendMapBuildComplete,BINDER,MAP_BUILD_COMPLETE,KNOWN
CLIENT,68,8,0x01685100,0x003c9e80,FUN_003c9e80,BINDER,OPOBJ6,KNOWN
CLIENT,69,16,0x016850f0,0x00155af0,FUN_00155af0,BINDER,UNKNOWN_69,KNOWN
CLIENT,70,9,0x016850e0,0x00163560,jag::game::DoOpLoc2,BINDER,OPLOC2,KNOWN
CLIENT,71,-2,0x016850d0,0x002dbe10,jag::opcode::ChatSendPrivate,BINDER,MESSAGE_PRIVATE,KNOWN
CLIENT,72,0,0x016850c0,0x002d7530,jag::opcode::FUN_002d7530,BINDER,UNKNOWN_72,KNOWN
CLIENT,73,15,0x016850b0,0x00137a60,FUN_00137a60,BINDER,UNKNOWN_73,KNOWN
CLIENT,74,0,0x016850a0,0x002d8060,jag::opcode::SendCloseModal,BINDER,CLOSE_MODAL,KNOWN
CLIENT,75,3,0x01685090,0x00162fb0,jag::game::DoOpNpc5,BINDER,OPNPC5,KNOWN
CLIENT,76,8,0x01685080,0x0141e510,0x141e510->?,CS2_TABLE,UNKNOWN_76,KNOWN
CLIENT,77,-2,0x01685070,0x001a1700,jag::ClientProt::FlushPerTick,BINDER,EVENT_KEYBOARD,KNOWN
CLIENT,78,3,0x01685060,0x00163010,jag::game::DoOpNpc2,BINDER,OPNPC2,KNOWN
CLIENT,79,3,0x01685050,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER2,KNOWN
CLIENT,80,3,0x01685040,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER9,KNOWN
CLIENT,81,8,0x01685030,0x0141e4f8,0x141e4f8->?,CS2_TABLE,UNKNOWN_81,KNOWN
CLIENT,82,-2,0x01685020,0x00315d20,jag::ClientProt::SendMessagePrivate,BINDER,MESSAGE_PRIVATE_ENCRYPTED,KNOWN
CLIENT,83,15,0x01685010,,UNBOUND,UNBOUND,UNKNOWN_83,KNOWN
CLIENT,84,8,0x01685000,0x0141e508,0x141e508->?,CS2_TABLE,UNKNOWN_84,KNOWN
CLIENT,85,-1,0x01684ff0,0x002d84e0,FUN_002d84e0,BINDER,UNKNOWN_85,KNOWN
CLIENT,86,-1,0x01684fe0,0x002d73f0,jag::opcode::FUN_002d73f0,BINDER,RESUME_P_NAMEDIALOG,KNOWN
CLIENT,87,8,0x01684fd0,0x0141e520,0x141e520->?,CS2_TABLE,UNKNOWN_87,KNOWN
CLIENT,88,9,0x01684fc0,0x001634e0,jag::game::DoOpLoc6,BINDER,OPLOC6,KNOWN
CLIENT,89,4,0x01684fb0,0x0022ad50,jag::ClientProt::SendSceneGraphReport,BINDER,UNKNOWN_89,KNOWN
CLIENT,90,9,0x01684fa0,0x0141e558,0x141e558->?,CS2_TABLE,IF_BUTTON6,KNOWN
CLIENT,91,9,0x01684f90,0x00163520,jag::game::DoOpLoc4,BINDER,OPLOC4,KNOWN
CLIENT,92,2,0x01684f80,0x002d8210,FUN_002d8210,BINDER,UNKNOWN_92,KNOWN
CLIENT,93,-1,0x01684f70,0x002d8100,FUN_002d8100,BINDER,UNKNOWN_93,KNOWN
CLIENT,94,-1,0x01684f60,0x002d82f0,FUN_002d82f0,BINDER,UNKNOWN_94,KNOWN
CLIENT,95,7,0x01684f50,0x003c9e80,FUN_003c9e80,BINDER,UNKNOWN_95,KNOWN
CLIENT,96,3,0x01684f40,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER6,KNOWN
CLIENT,97,9,0x01684f30,,UNBOUND,UNBOUND,UNKNOWN_97,KNOWN
CLIENT,98,-1,0x01684f20,0x00175490,jag::ClientProt::GetNativeMouseMoveProtDescriptor,BINDER,UNKNOWN_98,KNOWN
CLIENT,99,9,0x01684f10,0x0141e540,0x141e540->?,CS2_TABLE,IF_BUTTON3,KNOWN
CLIENT,100,-2,0x01684f00,0x002d70e0,jag::opcode::SendResumePauseButton,BINDER,RESUME_PAUSEBUTTON,KNOWN
CLIENT,101,-1,0x01684ef0,0x00313350,jag::ClientProt::SendMessagePublic,BINDER,MESSAGE_QUICKCHAT,KNOWN
CLIENT,102,-1,0x01684ee0,0x003ea170,jag::InterfaceManager::IfButtonXInner,BINDER,UNKNOWN_102,KNOWN
CLIENT,103,3,0x01684ed0,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER4,KNOWN
CLIENT,104,-2,0x01684ec0,0x003efca0,FUN_003efca0,BINDER,UNKNOWN_104,KNOWN
CLIENT,105,-2,0x01684eb0,0x00189e10,jag::ClientProt::SendQueuedEvents,BINDER,STORE_SERVERPERM_VARCS,KNOWN
CLIENT,106,11,0x014702c0,0x00ace910,jag::InterfaceManager::SendIfDropdownSelect,BINDER,IF_DROPDOWN_SELECT,KNOWN
CLIENT,107,5,0x01684ea0,0x001624f0,FUN_001624f0,BINDER,MOVE_GAMECLICK,KNOWN
CLIENT,108,-1,0x01684e90,0x003c1ae0,jag::ClientProt::SendSocialRequest,BINDER,CLANCHANNEL_KICKUSER,KNOWN
CLIENT,109,1,0x01684e80,,UNBOUND,UNBOUND,UNKNOWN_109,KNOWN
CLIENT,110,9,0x01684e70,0x0141e578,0x141e578->?,CS2_TABLE,IF_BUTTON10,KNOWN
CLIENT,111,5,0x01684e60,0x003fc930,jag::opcode::movescripted,BINDER,UNKNOWN_111,KNOWN
CLIENT,112,4,0x01684e50,0x00280c10,jag::ClientProt::SendDetectModifiedClient,BINDER,UNKNOWN_112,KNOWN
CLIENT,113,4,0x01684e40,0x00185870,FUN_00185870,BINDER,UNKNOWN_113,KNOWN
CLIENT,114,3,0x01684e30,0x002d7d40,jag::opcode::ChatSetFilter,BINDER,CHAT_SETFILTER,KNOWN
CLIENT,115,1,0x01684e20,,UNBOUND,UNBOUND,UNKNOWN_115,KNOWN
CLIENT,116,18,0x01684e10,0x001634b0,jag::game::DoOpSelectLoc,BINDER,OPLOCT,KNOWN
CLIENT,117,-2,0x01684e00,,UNBOUND,UNBOUND,UNKNOWN_117,KNOWN
CLIENT,118,8,0x01684df0,0x0141e500,0x141e500->?,CS2_TABLE,UNKNOWN_118,KNOWN
CLIENT,119,0,0x01684de0,,UNBOUND,UNBOUND,UNKNOWN_119,KNOWN
CLIENT,120,1,0x01684dd0,,UNBOUND,UNBOUND,UNKNOWN_120,KNOWN
CLIENT,121,-1,0x01684dc0,0x002d7680,jag::opcode::FUN_002d7680,BINDER,UNKNOWN_121,KNOWN
CLIENT,122,3,0x01684db0,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER8,KNOWN
CLIENT,123,8,0x01684da0,0x0141e518,0x141e518->?,CS2_TABLE,UNKNOWN_123,KNOWN
CLIENT,124,2,0x01684d90,,UNBOUND,UNBOUND,UNKNOWN_124,KNOWN
CLIENT,125,4,0x01684d80,0x00198200,jag::ClientProt::SendWorldlistFetch,BINDER,WORLDLIST_FETCH,KNOWN
CLIENT,126,4,0x01684d70,0x00137e20,jag::minimenuactions::ThreeDView::DoOpLoc,BINDER,UNKNOWN_126,KNOWN
CLIENT,127,6,0x01684d60,0x003f04d0,FUN_003f04d0,BINDER,UNKNOWN_127,KNOWN
CLIENT,128,7,0x01684d50,0x003c9e80,FUN_003c9e80,BINDER,UNKNOWN_128,KNOWN
CLIENT,129,8,0x01684d40,0x002ea970,jag::opcode::FUN_002ea970,BINDER,UNKNOWN_129,KNOWN
CLIENT,130,3,0x01684d30,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER1,KNOWN
CLIENT,131,4,0x01684d20,0x002e9250,jag::opcode::FUN_002e9250,BINDER,RESUME_P_COUNTDIALOG,KNOWN
CLIENT,132,5,0x01684d10,0x003c8d90,FUN_003c8d90,BINDER,UNKNOWN_132,KNOWN
CLIENT,133,4,0x01684d00,0x0029ca30,jag::ClientProt::SendEventAppletFocus,BINDER,UNKNOWN_133,KNOWN
CLIENT,134,9,0x01684cf0,,UNBOUND,UNBOUND,UNKNOWN_134,KNOWN
CLIENT,135,1,0x01684ce0,0x001a1700,jag::ClientProt::FlushPerTick,BINDER,EVENT_APPLET_FOCUS,KNOWN
CLIENT,136,-1,0x01684cd0,0x002d79b0,jag::opcode::FUN_002d79b0,BINDER,UNKNOWN_136,KNOWN
CLIENT,137,9,0x01684cc0,0x0141e570,0x141e570->?,CS2_TABLE,IF_BUTTON9,KNOWN
CLIENT,138,3,0x01684cb0,0x003c2140,FUN_003c2140,BINDER,UNKNOWN_138,KNOWN
CLIENT,139,1,0x01684ca0,,UNBOUND,UNBOUND,UNKNOWN_139,KNOWN
CLIENT,140,3,0x01684c90,0x002ecd30,FUN_002ecd30,BINDER,OPPLAYER3,KNOWN
CLIENT,141,-2,0x01684c80,,UNBOUND,UNBOUND,UNKNOWN_141,KNOWN
CLIENT,142,9,0x01684c70,0x0141e548,0x141e548->?,CS2_TABLE,IF_BUTTON4,KNOWN
CLIENT,143,8,0x01684c60,0x003c9e80,FUN_003c9e80,BINDER,OPOBJ3,KNOWN
CLIENT,144,2,0x01684c50,0x002d8400,FUN_002d8400,BINDER,UNKNOWN_144,KNOWN
CLIENT,145,-2,0x01684c40,0x002e7ac0,FUN_002e7ac0,BINDER,UNKNOWN_145,KNOWN
CLIENT,146,-1,0x01684c30,0x001a1700,jag::ClientProt::FlushPerTick,BINDER,UNKNOWN_146,KNOWN
CLIENT,147,-1,0x01684c20,0x003d9b30,jag::ClientProt::SendClientCheat,BINDER,CLIENT_CHEAT,KNOWN
CLIENT,148,-1,0x01684c10,0x002d7830,FUN_002d7830,BINDER,UNKNOWN_148,KNOWN
CLIENT,149,9,0x01684c00,0x00183160,jag::PacketHandlers::SendPing,BINDER,UNKNOWN_149,KNOWN
CLIENT,150,-2,0x01684bf0,,UNBOUND,UNBOUND,UNKNOWN_150,KNOWN
CLIENT,151,18,0x01684be0,,UNBOUND,UNBOUND,UNKNOWN_151,KNOWN
CLIENT,152,7,0x01684bd0,0x003c9e80,FUN_003c9e80,BINDER,UNKNOWN_152,KNOWN
CLIENT,153,16,0x01684bc0,0x00252eb0,jag::InterfaceManager::SendIfButtonD,BINDER,IF_BUTTOND,KNOWN
